ID,totalyearlycompensation,yearsofexperience,yearsatcompany,gender,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Race_Asian,Race_White,Race_Two_Or_More,Race_Black,Race_Hispanic,Education
FLP50939,135000,4,4,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP50940,305000,5,2,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50941,240000,8,0,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP50942,360000,15,8,Male,0,1,0,0,0,0,0,1,0,0,Bachelor's Degree
FLP50943,159000,7,4,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50944,260000,20,2,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50945,150000,1,1,Male,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP50946,240000,10,7,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50947,380000,9,0,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP50948,280000,3,3,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50949,215000,5,4,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP50950,410000,4,2,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50951,110000,2,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP50952,239000,5,0,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50953,230000,10,10,NA,0,0,1,0,0,0,0,0,0,0,PhD
FLP50954,246000,2,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP50955,286000,3,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50956,145000,18,3,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP50957,85000,0,0,Male,0,1,0,0,0,0,0,0,1,0,Bachelor's Degree
FLP50958,310000,10,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP50959,220000,7,2,Male,1,0,0,0,0,0,0,0,0,1,Master's Degree
FLP50960,230000,7,1,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50961,610000,3,3,Male,0,0,1,0,0,1,0,0,0,0,PhD
FLP50962,246000,3,2,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP50963,174000,0,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP50964,96000,1,1,Male,0,1,0,0,0,0,0,1,0,0,Bachelor's Degree
FLP50965,173000,6,3,NA,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP50966,238000,14,6,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP50967,174000,9,2,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50968,108000,0,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50969,380000,7,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50970,300000,20,3,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP50971,103000,4,4,Male,0,1,0,0,0,0,0,0,1,0,Bachelor's Degree
FLP50972,240000,4,0,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP50973,150000,12,4,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP50974,143000,3,1,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP50975,260000,11,5,NA,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP50976,355000,10,0,NA,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50977,120000,0,0,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50978,173000,0,0,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP50979,201000,4,0,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP50980,100000,4,3,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50981,80000,0,0,NA,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP50982,240000,3,2,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50983,329000,7,0,Male,0,0,0,1,0,0,0,0,0,1,Highschool
FLP50984,152000,2,0,Male,1,0,0,0,0,0,0,0,1,0,Master's Degree
FLP50985,136000,18,10,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP50986,342000,8,5,Male,0,0,1,0,0,1,0,0,0,0,PhD
FLP50987,144000,0,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP50988,600000,14,2,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP50989,250000,11,3,Female,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP50990,180000,5,3,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP50991,222000,5,1,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50992,253000,3,0,Female,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP50993,80000,1,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP50994,179000,12,4,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP50995,163000,3,0,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50996,320000,8,4,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP50997,248000,14,1,Female,0,0,0,0,1,0,1,0,0,0,Some College
FLP50998,105000,2,1,NA,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP50999,294000,6,0,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51000,101000,15,2,Male,0,1,0,0,0,0,0,0,1,0,Bachelor's Degree
FLP51001,128000,7,4,Female,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51002,300000,10,0,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51003,210000,10,0,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51004,208000,8,8,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51005,400000,5,2,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51006,190000,11,6,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51007,110000,2,2,Female,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51008,190000,5,2,Male,0,1,0,0,0,0,0,1,0,0,Bachelor's Degree
FLP51009,477000,15,5,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51010,110000,0,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51011,171000,5,2,Male,0,1,0,0,0,0,0,0,1,0,Bachelor's Degree
FLP51012,183000,0,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51013,275000,18,5,Female,0,1,0,0,0,0,0,0,1,0,Bachelor's Degree
FLP51014,900000,16,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51015,281000,21,2,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51016,295000,6,1,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51017,250000,8,1,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51018,233000,4,3,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51019,335000,5,0,Male,0,1,0,0,0,0,0,1,0,0,Bachelor's Degree
FLP51020,169000,7,1,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51021,365000,15,1,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51022,125000,10,3,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51023,142000,20,1,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51024,166000,0,0,Female,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51025,60000,1,1,Male,0,1,0,0,0,0,0,0,1,0,Bachelor's Degree
FLP51026,143000,10,7,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51027,145000,8,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51028,154000,7,2,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51029,255000,3,0,Male,1,0,0,0,0,0,0,0,0,1,Master's Degree
FLP51030,250000,12,5,Male,0,0,1,0,0,0,1,0,0,0,PhD
FLP51031,140000,2,2,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51032,509000,17,14,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51033,178000,4,1,Male,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51034,199000,3,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51035,138000,7,3,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51036,160000,0,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51037,332000,15,1,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51038,188000,10,2,Female,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51039,223000,2,0,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51040,330000,7,6,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51041,78000,4,4,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51042,288000,10,4,Male,1,0,0,0,0,0,0,1,0,0,Master's Degree
FLP51043,165000,5,1,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51044,202000,2,2,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51045,425000,20,8,Male,0,0,0,0,1,0,1,0,0,0,Some College
FLP51046,350000,12,1,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51047,224000,3,1,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51048,88000,6,2,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51049,145000,5,1,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51050,536000,6,1,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51051,201000,0,0,Male,0,0,1,0,0,0,0,0,0,1,PhD
FLP51052,201000,2,2,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51053,359000,18,7,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51054,114000,3,1,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51055,78000,0,0,Male,0,1,0,0,0,0,0,0,1,0,Bachelor's Degree
FLP51056,107000,6,2,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51057,421000,15,2,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51058,221000,20,14,Male,0,0,0,0,1,0,1,0,0,0,Some College
FLP51059,73000,2,1,Female,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51060,196000,0,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51061,261000,5,3,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51062,694000,22,5,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51063,210000,5,0,Female,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51064,185000,2,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51065,267000,5,0,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51066,280000,5,5,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51067,206000,10,2,NA,0,0,1,0,0,0,0,0,0,0,PhD
FLP51068,152000,3,3,Male,1,0,0,0,0,0,0,0,1,0,Master's Degree
FLP51069,236000,9,0,Female,1,0,0,0,0,0,0,0,1,0,Master's Degree
FLP51070,333000,3,3,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51071,276000,3,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51072,268000,6,1,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51073,205000,5,0,NA,0,0,1,0,0,0,0,0,0,0,PhD
FLP51074,173000,0,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51075,402000,6,0,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51076,113000,3,2,Female,0,1,0,0,0,0,0,1,0,0,Bachelor's Degree
FLP51077,214000,8,4,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51078,474000,10,2,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51079,298000,7,5,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51080,157000,3,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51081,306000,12,1,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51082,349000,7,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51083,288000,17,15,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51084,183000,6,6,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51085,142000,2,2,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51086,198000,3,3,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51087,415000,5,0,Male,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51088,520000,21,16,Male,1,0,0,0,0,0,0,0,0,1,Master's Degree
FLP51089,207000,10,5,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51090,128000,3,3,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51091,215000,3,1,Male,1,0,0,0,0,0,0,0,1,0,Master's Degree
FLP51092,275000,0,0,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51093,690000,12,1,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51094,285000,10,1,Male,0,0,1,0,0,0,0,0,0,0,PhD
FLP51095,152000,15,5,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51096,520000,21,16,Male,1,0,0,0,0,0,0,0,0,1,Master's Degree
FLP51097,800000,8,3,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51098,270000,15,3,Male,0,0,1,0,0,1,0,0,0,0,PhD
FLP51099,275000,25,4,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51100,645000,10,10,Male,0,0,1,0,0,0,1,0,0,0,PhD
FLP51101,125000,4,1,Male,0,0,0,1,0,0,1,0,0,0,Highschool
FLP51102,252000,9,5,Female,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51103,268000,30,8,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51104,252000,20,1,Male,0,0,0,0,1,0,1,0,0,0,Some College
FLP51105,441000,5,3,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51106,177000,3,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51107,178000,0,0,NA,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51108,152000,5,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51109,184000,0,0,Male,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51110,221000,10,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51111,186000,15,3,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51112,265000,13,1,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51113,240000,2,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51114,245000,8,2,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51115,210000,4,2,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51116,261000,7,1,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51117,129000,5,5,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51118,115000,1,1,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51119,272000,10,1,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51120,189000,1,1,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51121,197000,0,0,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51122,165000,0,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51123,246000,10,5,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51124,300000,9,2,Female,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51125,100000,2,2,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51126,411000,13,10,Male,0,1,0,0,0,0,0,1,0,0,Bachelor's Degree
FLP51127,169000,3,0,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51128,131000,2,0,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51129,87000,3,3,NA,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51130,235000,17,4,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51131,188000,4,2,Female,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51132,111000,5,5,Female,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51133,190000,3,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51134,160000,5,0,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51135,290000,17,6,Male,1,0,0,0,0,0,0,1,0,0,Master's Degree
FLP51136,1500000,20,5,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51137,98000,1,1,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51138,282000,6,2,Female,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51139,235000,10,1,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51140,165000,2,0,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51141,206000,10,0,Female,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51142,257000,5,2,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51143,173000,0,0,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51144,87000,0,0,Male,0,1,0,0,0,0,0,0,1,0,Bachelor's Degree
FLP51145,84000,0,0,Male,0,1,0,0,0,0,0,0,1,0,Bachelor's Degree
FLP51146,519000,12,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51147,510000,4,4,NA,0,0,1,0,0,0,0,0,0,0,PhD
FLP51148,265000,5,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51149,285000,20,5,Male,1,0,0,0,0,0,0,0,1,0,Master's Degree
FLP51150,170000,3,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51151,155000,2,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51152,178000,3,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51153,121000,3,2,NA,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51154,340000,2,2,Male,0,0,1,0,0,1,0,0,0,0,PhD
FLP51155,344000,10,10,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51156,176000,3,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51157,160000,5,2,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51158,294000,7,0,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51159,110000,4,2,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51160,203000,0,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51161,490000,15,5,Male,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51162,249000,13,12,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51163,325000,6,6,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51164,445000,5,5,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51165,295000,15,1,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51166,143000,8,1,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51167,502000,8,5,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51168,268000,5,2,Female,0,0,1,0,0,0,1,0,0,0,PhD
FLP51169,405000,20,10,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51170,450000,7,0,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51171,377000,5,1,Female,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51172,232000,4,1,Male,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51173,390000,8,0,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51174,160000,4,0,Male,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51175,120000,0,0,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51176,125000,2,1,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51177,225000,10,1,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51178,260000,13,1,Male,0,0,1,0,0,0,0,0,0,0,PhD
FLP51179,210000,3,1,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51180,301000,16,6,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51181,194000,2,2,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51182,160000,7,2,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51183,286000,16,14,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51184,107000,5,2,Female,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51185,231000,10,7,Female,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51186,204000,16,5,Male,0,0,0,0,1,0,1,0,0,0,Some College
FLP51187,210000,1,0,NA,0,0,1,0,0,0,0,0,0,0,PhD
FLP51188,137000,8,5,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51189,102000,5,5,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51190,240000,10,6,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51191,270000,15,6,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51192,115000,7,5,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51193,274000,8,6,Female,0,0,1,0,0,0,1,0,0,0,PhD
FLP51194,330000,24,15,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51195,266000,16,7,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51196,385000,10,7,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51197,340000,8,2,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51198,376000,15,6,Male,0,0,1,0,0,0,0,1,0,0,PhD
FLP51199,232000,14,4,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51200,75000,0,0,Male,0,1,0,0,0,0,0,0,1,0,Bachelor's Degree
FLP51201,262000,1,0,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51202,337000,8,0,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51203,445000,5,2,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51204,199000,7,1,Female,0,0,1,0,0,0,1,0,0,0,PhD
FLP51205,210000,1,0,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51206,229000,7,5,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51207,126000,2,2,Male,0,1,0,0,0,0,0,0,1,0,Bachelor's Degree
FLP51208,295000,8,0,NA,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51209,400000,4,2,Male,0,0,1,0,0,0,0,0,0,1,PhD
FLP51210,187000,8,3,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51211,141000,10,1,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51212,240000,8,3,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51213,220000,15,4,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51214,140000,6,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51215,195000,6,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51216,200000,0,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51217,352000,4,4,Male,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51218,145000,7,7,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51219,200000,5,2,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51220,164000,2,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51221,125000,9,9,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51222,80000,0,0,Male,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51223,84000,0,0,Male,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51224,182000,4,0,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP51225,221000,12,12,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51226,210000,5,1,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51227,291000,2,2,Male,0,0,1,0,0,1,0,0,0,0,PhD
FLP51228,113000,8,8,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51229,117000,13,4,Female,0,0,0,0,1,0,1,0,0,0,Some College
FLP51230,195000,7,1,Female,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51231,324000,25,25,Male,0,1,0,0,0,0,0,1,0,0,Bachelor's Degree
FLP51232,101000,3,3,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP51233,287000,5,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51234,174000,0,0,Female,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51235,201000,0,0,Female,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51236,760000,20,2,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51237,337000,5,5,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51238,127000,4,4,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51239,305000,14,1,Male,0,1,0,0,0,1,0,0,0,0,Bachelor's Degree
FLP51240,304000,8,2,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51241,159000,0,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51242,240000,8,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51243,249000,4,4,Female,0,1,0,0,0,0,0,0,0,0,Bachelor's Degree
FLP51244,380000,20,5,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51245,160000,1,1,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP51246,205000,6,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51247,192000,7,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51248,425000,20,4,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51249,300000,25,15,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51250,375000,7,0,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP51251,85000,2,1,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP51252,176000,13,0,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
